14/08/10#Aston Villa#West Ham#3#0#16#7#1#2#0#0#2#3.3#4#1.85#3.4#4.1#1
14/08/10#Blackburn#Everton#1#0#1#3#2#1#0#0#2.88#3.25#2.5#2.75#3.25#2.45#1
14/08/10#Bolton#Fulham#0#0#4#8#1#3#0#0#2.2#3.3#3.4#2.15#3.25#3.25#1
14/08/10#Chelsea#West Brom#6#0#3#1#1#0#0#0#1.17#7#17#1.15#6.75#16#1
14/08/10#Sunderland#Birmingham#2#2#3#6#3#3#1#0#2.1#3.3#3.6#2.15#3.2#3.3#1
14/08/10#Tottenham#Man City#0#0#10#3#0#2#0#0#2.4#3.3#3#2.35#3.3#2.85#1
14/08/10#Wigan#Blackpool#0#4#6#4#1#1#0#0#1.83#3.5#4.5#1.78#3.4#4.5#1
14/08/10#Wolves#Stoke#2#1#5#5#0#2#0#0#2.3#3.25#3.2#2.25#3.15#3.1#1
15/08/10#Liverpool#Arsenal#1#1#9#11#1#3#1#1#2.5#3.25#2.88#2.45#3.25#2.75#1
16/08/10#Man United#Newcastle#3#0#5#3#2#2#0#0#1.25#5.5#15#1.22#5.5#12.5#1
21/08/10#Arsenal#Blackpool#6#0#8#2#0#0#0#1#1.17#7#19#1.16#6.5#15.5#2
21/08/10#Birmingham#Blackburn#2#1#4#12#2#3#0#0#2.2#3.25#3.4#2.2#3.1#3.3#2
21/08/10#Everton#Wolves#1#1#3#3#1#2#0#0#1.5#4#7#1.45#4#7#2
21/08/10#Stoke#Tottenham#1#2#6#2#3#1#0#0#3.4#3.3#2.2#3.3#3.2#2.15#2
21/08/10#West Brom#Sunderland#1#0#4#6#2#2#0#0#2.5#3.25#2.88#2.45#3.2#2.75#2
21/08/10#West Ham#Bolton#1#3#8#5#2#4#0#0#2.25#3.3#3.25#2.15#3.25#3.25#2
21/08/10#Wigan#Chelsea#0#6#0#0#1#2#0#0#15#6#1.22#12.5#5.5#1.22#2
22/08/10#Fulham#Man United#2#2#5#11#2#2#0#0#6#4#1.57#6.25#3.8#1.53#2
22/08/10#Newcastle#Aston Villa#6#0#10#2#3#1#0#0#3.2#3.25#2.3#2.85#3.25#2.35#2
23/08/10#Man City#Liverpool#3#0#5#4#1#1#0#0#2.38#3.25#3.1#2.25#3.2#3.05#2
28/08/10#Blackburn#Arsenal#1#2#4#8#1#0#0#0#6#4#1.57#6#3.75#1.55#3
28/08/10#Blackpool#Fulham#2#2#4#5#1#0#0#0#3.2#3.25#2.3#2.95#3.3#2.3#3
28/08/10#Chelsea#Stoke#2#0#6#1#0#2#0#0#1.11#9#23#1.1#8.25#20#3
28/08/10#Man United#West Ham#3#0#9#3#1#2#0#0#1.14#8#19#1.12#7.5#18.5#3
28/08/10#Tottenham#Wigan#0#1#16#7#3#2#0#0#1.25#5.75#13#1.22#5.75#11.5#3
28/08/10#Wolves#Newcastle#1#1#5#3#7#4#0#0#2.4#3.2#3.1#2.35#3.25#2.85#3
29/08/10#Aston Villa#Everton#1#0#4#16#4#0#0#0#2.5#3.25#2.88#2.45#3.2#2.8#3
29/08/10#Bolton#Birmingham#2#2#6#1#2#3#1#0#2.1#3.3#3.6#2.05#3.3#3.45#3
29/08/10#Liverpool#West Brom#1#0#7#6#0#0#0#1#1.22#6#15#1.22#5.5#12.5#3
29/08/10#Sunderland#Man City#1#0#3#7#0#3#0#0#4.5#3.5#1.83#4.25#3.6#1.75#3
11/09/10#Arsenal#Bolton#4#1#9#6#2#2#0#1#1.25#5.5#13#1.2#5.75#13.5#4
11/09/10#Everton#Man United#3#3#7#5#1#1#0#0#4.2#3.4#1.91#4.25#3.4#1.8#4
11/09/10#Fulham#Wolves#2#1#6#6#3#6#0#1#1.83#3.5#4.5#1.75#3.4#4.6#4
11/09/10#Man City#Blackburn#1#1#14#2#2#1#0#0#1.33#5#10#1.3#5#9#4
11/09/10#Newcastle#Blackpool#0#2#3#2#2#3#0#0#1.57#4#6#1.53#4.1#5.5#4
11/09/10#West Brom#Tottenham#1#1#9#4#2#1#0#0#3.75#3.25#2.1#3.75#3.3#1.95#4
11/09/10#West Ham#Chelsea#1#3#1#5#2#2#0#0#10#5#1.33#9#5#1.3#4
11/09/10#Wigan#Sunderland#1#1#5#1#4#2#0#1#2.5#3.25#2.88#2.4#3.2#2.85#4
12/09/10#Birmingham#Liverpool#0#0#4#3#1#0#0#0#3.1#3.2#2.4#3.25#3.25#2.15#4
13/09/10#Stoke#Aston Villa#2#1#8#7#1#2#0#0#2.5#3.25#2.88#2.5#3.15#2.75#4
18/09/10#Aston Villa#Bolton#1#1#8#4#1#2#0#0#1.8#3.6#4.5#1.8#3.3#4.5#5
18/09/10#Blackburn#Fulham#1#1#3#3#0#1#0#0#2#3.3#4#2#3.3#3.55#5
18/09/10#Everton#Newcastle#0#1#3#6#2#3#0#0#1.62#3.75#6#1.6#3.6#5.5#5
